"player","level_overall","level_atk","level_def","level_str","level_constiution","level_range","level_prayer","level_magic","level_cooking","level_wood_cutting","level_fletching","level_fishing","level_fire_making","level_crafting","level_smithing","level_mining","level_herb","level_agile","level_theiving","level_slayer","level_farming","level_rune_crafting","level_hunting","level_construction","level_summoning","level_dungeoneering","level_div","level_inven","level_arc","total_xp_overall","cluster","Basic_member_pure","Obby_Mauler_Pure","Black_Pure","Turmoil_Proselyte_Pure","Barrows_Pure","Anti_Pure","Summoning_Tank_Defence","Skiller_Pure","number_of_99s","number_of_120s"
"Baby+R4nger3",2853,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,111,99,99,115,117,99,99,99,99,109,99,120,103,1152806069,1,0,0,0,0,0,0,0,0,22,1
"No+Waifu",2825,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,104,95,99,120,110,88,94,94,99,98,99,120,120,1004620614,1,0,0,0,0,0,0,0,0,18,3
"samsrams",2809,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,105,100,99,99,99,99,105,99,120,99,904981220,1,0,0,0,0,0,0,0,0,23,1
"Serrgent",2734,99,99,99,99,99,99,99,88,93,99,99,99,99,99,92,104,99,93,112,93,92,93,93,99,99,99,114,83,735832752,1,0,0,0,0,0,0,0,0,16,0
"TheShepherd",2736,99,99,99,99,99,99,99,83,99,99,99,99,99,99,99,101,99,99,116,88,81,81,99,99,90,86,120,108,771864647,1,0,0,0,0,0,0,0,0,18,1
"de+Mau",2577,99,99,99,99,99,99,99,81,82,82,99,90,93,99,99,101,94,99,99,68,82,82,90,99,80,86,120,59,728595172,1,0,0,0,0,0,0,0,0,13,1
"drchristurk",2721,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,103,100,92,99,99,99,91,99,120,36,722383156,1,0,0,0,0,0,0,0,0,21,1
"xJerr1",2889,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,119,99,99,120,112,99,99,99,99,120,99,120,120,1379640539,1,0,0,0,0,0,0,0,0,22,4
"Hime",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,1327057528,1,0,0,0,0,0,0,0,0,22,6
"Allpress",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,2087560463,2,0,0,0,0,0,0,0,0,22,6
"Arime",2792,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,116,99,99,99,99,99,101,99,100,99,1042465717,1,0,0,0,0,0,0,0,0,25,0
"CONCONMATU",2890,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,112,99,99,99,99,120,99,120,120,2382251618,2,0,0,0,0,0,0,0,0,22,5
"AbyssalPad",2393,99,99,99,99,99,99,99,99,87,99,99,93,95,99,88,102,82,84,106,87,87,75,81,99,96,40,1,1,526067404,1,0,0,0,0,0,0,0,0,12,0
"Lemoon",2435,99,99,99,99,99,96,91,99,86,99,84,86,85,82,89,99,80,74,93,84,80,73,82,96,93,99,85,1,279528868,1,0,0,0,0,0,0,0,0,9,0
"Tootsie",2780,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,113,101,99,99,99,99,115,99,120,52,1511021953,1,0,0,0,0,0,0,0,0,22,1
"Vewis",2778,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,103,100,99,99,99,99,99,99,99,99,501707848,1,0,0,0,0,0,0,0,0,25,0
"I-R-Smrt",2820,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,104,99,99,120,99,99,99,99,99,100,99,120,99,740391538,1,0,0,0,0,0,0,0,0,24,2
"Cctrio",2853,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,104,99,99,107,116,99,99,99,99,108,99,120,120,1128073290,1,0,0,0,0,0,0,0,0,22,2
"animefani",2894,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,116,99,99,120,120,99,99,99,99,120,99,120,120,1840522410,1,0,0,0,0,0,0,0,0,22,5
"Jabamii",2706,99,99,99,99,99,99,99,99,82,99,84,99,99,99,78,103,99,99,101,80,73,99,99,99,104,99,120,99,1182015805,1,0,0,0,0,0,0,0,0,19,1
"Lazy+Mark",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,2160152247,2,0,0,0,0,0,0,0,0,22,6
"Liefthrasir",2836,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,112,99,99,120,108,99,99,99,99,120,99,120,78,1581770521,1,0,0,0,0,0,0,0,0,22,3
"Mowoo",2867,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,108,99,99,111,120,99,99,99,99,110,99,120,120,1400254420,1,0,0,0,0,0,0,0,0,22,3
"EightySix3d",2826,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,114,99,99,117,99,99,99,99,99,99,99,120,99,944523393,1,0,0,0,0,0,0,0,0,25,1
"SoulSeekerr",2804,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,107,99,99,102,99,99,99,99,99,99,99,120,99,604363607,1,0,0,0,0,0,0,0,0,25,1
"Rare+Hunting",1178,62,75,62,62,20,99,70,99,1,99,1,99,99,45,40,1,35,40,1,1,42,1,99,1,1,1,1,1,81574337,1,0,0,0,0,0,0,0,0,6,0
"DeniedClimax",2793,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,109,99,99,100,99,87,99,95,99,105,98,120,99,861725588,1,0,0,0,0,0,0,0,0,21,1
"PvM+Boosie",2486,99,99,99,99,99,99,99,80,82,99,73,99,80,83,78,99,93,71,103,76,71,77,80,99,99,81,99,71,319413560,1,0,0,0,0,0,0,0,0,13,0
"LadyFavole",2339,99,99,99,99,90,82,88,82,99,82,99,80,80,80,81,80,83,80,110,81,80,80,81,82,82,80,80,1,247777701,1,0,0,0,0,0,0,0,0,6,0
"iJ4k",2775,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,107,99,99,120,107,99,99,99,99,120,99,120,23,2308298427,2,0,0,0,0,0,0,0,0,22,3
"Pawya+Throw",2815,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,106,111,99,99,99,99,110,99,106,104,652661873,1,0,0,0,0,0,0,0,0,22,0
"Incognito",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,1547457323,1,0,0,0,0,0,0,0,0,22,6
"Captian265",2848,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,113,99,99,111,109,99,99,99,99,117,99,120,100,1202702851,1,0,0,0,0,0,0,0,0,22,1
"Zektec",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,1846492723,1,0,0,0,0,0,0,0,0,22,6
"Ima+Cat+Irl",2709,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,99,99,102,106,99,99,99,99,120,99,100,1,894681850,1,0,0,0,0,0,0,0,0,22,1
"paliden209",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,2410576907,2,0,0,0,0,0,0,0,0,22,6
"Dragneelian",2532,99,99,99,99,99,99,99,99,99,99,99,99,84,99,99,99,79,80,97,87,99,84,78,99,95,80,42,43,437025428,1,0,0,0,0,0,0,0,0,17,0
"Mewt+Jenna",2894,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,116,120,99,99,99,99,120,99,120,120,1540959829,1,0,0,0,0,0,0,0,0,22,5
"False+Pr0fit",2861,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,105,99,99,120,119,99,99,99,99,120,99,120,99,1580741933,1,0,0,0,0,0,0,0,0,23,3
"Spread+C0ugh",2471,99,99,99,99,99,99,99,80,82,89,65,90,92,99,75,104,92,68,101,54,60,78,76,99,93,84,120,77,467339779,1,0,0,0,0,0,0,0,0,9,1
"donny100111",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,2002791579,2,0,0,0,0,0,0,0,0,22,6
"JeffiFaTaLz",2382,99,99,99,99,99,99,99,99,99,95,90,99,83,90,93,99,82,82,99,87,81,85,81,97,80,66,1,1,329694089,1,0,0,0,0,0,0,0,0,12,0
"Spectra47",2679,99,99,99,99,99,99,99,99,90,99,99,99,99,99,99,100,99,99,115,100,92,99,97,99,109,92,102,1,715597446,1,0,0,0,0,0,0,0,0,18,0
"CynderDragon",2886,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,108,1663798157,1,0,0,0,0,0,0,0,0,22,5
"Jumala",2894,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,116,99,99,120,120,99,99,99,99,120,99,120,120,2668839166,2,0,0,0,0,0,0,0,0,22,5
"Apnoea",2867,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,115,120,99,99,99,99,100,99,120,114,1038577346,1,0,0,0,0,0,0,0,0,22,3
"Im+th3+Oggy",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,1723925282,1,0,0,0,0,0,0,0,0,22,6
"Mushikui",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,1130552532,1,0,0,0,0,0,0,0,0,22,6
"Reapers+Wife",2895,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,117,99,99,120,120,99,99,99,99,120,99,120,120,2438148362,2,0,0,0,0,0,0,0,0,22,5
"Duncan",2892,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,114,99,99,120,120,99,99,99,99,120,99,120,120,1564525105,1,0,0,0,0,0,0,0,0,22,5
"Cuty+Jana",2862,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,108,99,99,115,112,99,99,99,99,109,99,120,120,819449249,1,0,0,0,0,0,0,0,0,22,2
"bow+my+load",2566,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,99,99,99,99,99,99,114,74,1,1,460172209,1,0,0,0,0,0,0,0,0,23,0
"john-punkguy",2849,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,111,99,99,120,120,99,99,99,99,120,99,119,81,1714987575,1,0,0,0,0,0,0,0,0,22,3
"StonedWolf48",2340,99,99,99,99,99,99,99,57,68,65,59,75,80,99,99,97,88,68,92,42,58,64,75,99,89,91,107,75,398850411,1,0,0,0,0,0,0,0,0,10,0
"Vain+Dagger",2820,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,108,99,99,120,100,99,99,99,99,100,99,114,100,708417378,1,0,0,0,0,0,0,0,0,22,1
"A+N+l+M+U+S",2507,99,99,99,99,99,99,99,93,99,99,80,99,92,91,81,101,84,81,101,87,77,75,99,99,113,81,81,1,472051498,1,0,0,0,0,0,0,0,0,12,0
"GotYerNose",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,1673648789,1,0,0,0,0,0,0,0,0,22,6
"Narutolord88",2859,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,119,99,99,119,120,99,99,99,99,102,99,120,101,1095706717,1,0,0,0,0,0,0,0,0,22,2
"Tosca",2822,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,99,99,109,103,99,99,99,99,115,99,120,94,921609748,1,0,0,0,0,0,0,0,0,22,1
"Aghaniim",2854,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,114,99,99,103,113,99,99,99,99,106,99,120,120,1260416024,1,0,0,0,0,0,0,0,0,22,2
"Adam21",2213,99,99,99,99,76,93,90,62,75,75,70,68,80,99,99,96,87,69,71,41,60,58,75,76,92,80,101,24,286377716,1,0,0,0,0,0,0,0,0,6,0
"Mijaa",2838,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,104,99,99,120,108,99,99,99,99,120,99,120,88,1503402367,1,0,0,0,0,0,0,0,0,22,3
"Billy_NoM8s",2683,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,100,99,99,99,99,110,95,70,27,534180196,1,0,0,0,0,0,0,0,0,22,0
"4+Inch+Fury",2820,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,108,99,99,106,101,99,99,99,99,107,99,120,100,1078694225,1,0,0,0,0,0,0,0,0,22,1
"EnosEugenius",2876,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,114,99,99,120,120,99,99,99,99,120,99,120,104,1238272169,1,0,0,0,0,0,0,0,0,22,4
"jMiLL+xX",2822,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,115,99,99,99,99,99,105,99,120,103,811107883,1,0,0,0,0,0,0,0,0,23,1
"The+Snarfy",2825,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,99,99,111,103,99,99,99,99,111,99,120,99,829392078,1,0,0,0,0,0,0,0,0,23,1
"WahedPoloPet",2821,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,113,107,99,99,99,99,104,99,120,99,696721530,1,0,0,0,0,0,0,0,0,23,1
"Angelaa",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,1640187952,1,0,0,0,0,0,0,0,0,22,6
"CyriII",2894,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,116,99,120,120,1725403993,1,0,0,0,0,0,0,0,0,22,5
"scarred+1996",2570,99,99,99,99,99,99,99,76,86,83,99,87,88,99,89,99,99,79,120,83,86,84,92,99,92,84,120,33,537259125,1,0,0,0,0,0,0,0,0,12,2
"354ironham",2864,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,118,99,99,114,120,99,99,99,99,94,99,120,120,1183774443,1,0,0,0,0,0,0,0,0,22,3
"Soulfire",2314,99,99,99,99,93,95,95,90,82,78,99,78,80,92,91,97,80,73,85,68,68,73,80,99,75,80,66,1,208882423,1,0,0,0,0,0,0,0,0,6,0
"Airs",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,2178983984,2,0,0,0,0,0,0,0,0,22,6
"EnigmaScene",2810,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,99,99,105,104,99,99,99,99,100,99,120,100,806807696,1,0,0,0,0,0,0,0,0,22,1
"Kaedrelari",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,3891046964,1,0,0,0,0,0,0,0,0,22,6
"Gumi+Bear",2851,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,102,99,99,99,99,103,99,120,108,1258908853,1,0,0,0,0,0,0,0,0,22,3
"Bakugo",2799,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,109,100,99,99,99,99,102,99,111,100,556384285,1,0,0,0,0,0,0,0,0,23,0
"0wn3d+pl0x",2466,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,89,99,99,99,99,99,90,1,1,1,399499207,1,0,0,0,0,0,0,0,0,22,0
"1c",2266,99,99,99,99,99,95,99,90,83,90,86,99,91,87,80,100,80,79,88,78,72,73,75,96,99,29,1,1,240849022,1,0,0,0,0,0,0,0,0,8,0
"Aleman",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,2103161577,2,0,0,0,0,0,0,0,0,22,6
"M1ata",2838,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,108,99,99,115,100,99,99,99,99,114,99,120,103,874171704,1,0,0,0,0,0,0,0,0,22,1
"Henry+VIIII",2893,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,118,118,99,99,99,99,119,99,120,120,1029334801,1,0,0,0,0,0,0,0,0,22,3
"Old+Timer95",2830,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,112,99,99,115,99,99,99,99,99,99,99,120,107,1041517389,1,0,0,0,0,0,0,0,0,24,1
"WifisFuneral",2633,99,99,99,99,99,99,99,91,85,99,86,99,99,99,99,104,99,89,95,86,89,88,99,99,92,99,120,24,747689948,1,0,0,0,0,0,0,0,0,16,1
"Mr+T+4468",2879,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,114,99,99,111,116,99,99,99,99,120,99,120,120,1695970498,1,0,0,0,0,0,0,0,0,22,3
"Reka222",2348,99,99,99,99,99,96,99,80,80,85,77,77,81,90,78,99,80,70,87,76,56,62,77,99,89,81,93,41,277078763,1,0,0,0,0,0,0,0,0,8,0
"Henry+Averys",2808,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,107,103,99,99,99,99,102,99,116,100,720024305,1,0,0,0,0,0,0,0,0,22,0
"The+legend70",2847,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,118,99,99,107,113,99,99,99,99,100,99,120,111,773149218,1,0,0,0,0,0,0,0,0,22,1
"Elys+Dee",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,2335188672,2,0,0,0,0,0,0,0,0,22,6
"Aschento",2514,99,99,99,99,99,99,99,99,95,99,93,99,99,92,99,101,93,88,104,99,97,90,94,99,101,78,1,1,514181825,1,0,0,0,0,0,0,0,0,14,0
"Devi+GTD",2310,99,99,99,99,99,99,99,99,93,99,90,83,89,87,81,102,80,80,103,82,82,85,80,99,100,1,1,1,420242543,1,0,0,0,0,0,0,0,0,10,0
"KingDavid92",2876,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,116,99,99,117,117,99,99,99,99,108,99,120,120,1755542050,1,0,0,0,0,0,0,0,0,22,2
"Slashman",2841,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,112,99,99,115,102,99,99,99,99,115,99,120,99,1504486735,1,0,0,0,0,0,0,0,0,23,1
"Jadeq",2855,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,112,99,99,99,99,120,99,120,85,1490960082,1,0,0,0,0,0,0,0,0,22,4
"FACKTRUDEAU",2786,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,100,99,99,99,99,99,109,99,99,99,615269443,1,0,0,0,0,0,0,0,0,25,0
"Canadianess",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,2860962938,2,0,0,0,0,0,0,0,0,22,6
"Alexzilla",2227,99,99,99,99,99,99,99,77,94,73,72,80,73,73,72,97,89,74,92,72,71,72,72,99,96,66,1,17,222895603,1,0,0,0,0,0,0,0,0,8,0
"Agaal",2223,99,99,99,99,99,99,99,99,80,99,77,85,87,81,78,99,82,74,93,81,72,73,88,84,72,25,1,1,231097071,1,0,0,0,0,0,0,0,0,10,0
"V+A+N+G+E",2536,99,99,99,99,99,99,99,76,78,86,71,99,99,99,86,100,81,76,102,75,74,74,83,99,97,87,107,94,497995011,1,0,0,0,0,0,0,0,0,11,0
"Xancord1",2781,99,99,99,99,99,99,99,99,95,99,99,99,97,98,89,108,96,94,97,89,93,99,99,99,107,99,116,117,629639579,1,0,0,0,0,0,0,0,0,15,0
"googleknowz",2762,99,99,99,99,99,99,99,99,87,99,86,99,99,99,97,100,99,99,114,99,92,99,99,99,99,90,105,110,623958770,1,0,0,0,0,0,0,0,0,19,0
"Chaney",2826,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,108,99,99,108,117,99,99,99,99,120,99,95,100,1163642099,1,0,0,0,0,0,0,0,0,22,1
"Super1ace",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,1780333408,1,0,0,0,0,0,0,0,0,22,6
"Wanderer1",2809,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,110,104,99,99,99,99,113,99,120,84,929520645,1,0,0,0,0,0,0,0,0,22,1
"Bazz",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,5600000000,1,0,0,0,0,0,0,0,0,22,6
"ThatKiwi",2652,99,99,99,99,99,96,99,95,96,88,96,99,91,99,92,101,90,88,101,86,85,88,91,92,103,96,99,86,351430317,1,0,0,0,0,0,0,0,0,9,0
"Z+R+7",2428,99,99,99,99,96,99,99,89,85,83,72,92,82,86,80,99,84,85,86,80,90,82,80,99,96,84,71,33,232598147,1,0,0,0,0,0,0,0,0,8,0
"Eggleburt",2610,99,99,99,99,98,98,98,99,99,99,99,99,99,99,99,109,92,96,112,120,96,99,97,77,70,86,1,73,628433181,1,0,0,0,0,0,0,0,0,13,1
"Sachry",2584,99,99,99,99,99,99,99,99,90,99,90,99,80,91,80,99,95,90,99,99,92,81,92,99,110,81,96,30,578113053,1,0,0,0,0,0,0,0,0,14,0
"Trsh+Panda",2856,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,111,99,99,109,118,99,99,99,99,100,99,120,120,868246147,1,0,0,0,0,0,0,0,0,22,2
"Drako+Black",2868,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,111,118,99,99,99,99,120,99,120,101,884721964,1,0,0,0,0,0,0,0,0,22,3
"iDavid+CR",2626,99,99,99,99,99,99,99,91,99,90,90,92,91,92,90,101,90,90,99,94,89,90,90,99,90,90,89,87,416895301,1,0,0,0,0,0,0,0,0,10,0
"Leidy",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,1471685479,1,0,0,0,0,0,0,0,0,22,6
"Suyar",2329,99,99,99,99,99,99,99,99,90,97,81,99,81,80,79,99,99,99,83,79,98,95,77,99,99,1,1,1,388555582,1,0,0,0,0,0,0,0,0,14,0
"Garf+Waraxe",2884,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,110,99,99,120,120,99,99,99,99,120,99,120,116,2112102335,2,0,0,0,0,0,0,0,0,22,4
"Wietchel",2848,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,113,99,99,119,115,99,99,99,99,103,99,120,100,892591496,1,0,0,0,0,0,0,0,0,22,1
"Ramoth+Dr",2765,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,106,105,99,99,99,99,101,99,102,72,560498787,1,0,0,0,0,0,0,0,0,22,0
"1_h4z4rd_1",2872,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,107,99,99,112,120,99,99,99,99,115,99,120,120,1467843471,1,0,0,0,0,0,0,0,0,22,3
"NikJax",2867,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,109,118,99,99,99,99,120,99,120,120,1087576635,1,0,0,0,0,0,0,0,0,22,3
"Vikings241",2735,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,105,99,99,113,106,99,99,99,99,120,99,112,1,1106087514,1,0,0,0,0,0,0,0,0,22,1
"Point+C",2836,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,110,99,99,108,105,99,99,99,99,104,99,120,111,786955542,1,0,0,0,0,0,0,0,0,22,1
"Tizz+Harr",2790,99,99,99,99,99,99,99,95,92,94,99,90,96,99,99,106,96,95,115,113,95,94,94,99,90,99,120,117,812599885,1,0,0,0,0,0,0,0,0,12,1
"Elna+Y",2814,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,107,99,99,104,104,99,99,99,99,101,99,108,112,719264765,1,0,0,0,0,0,0,0,0,22,0
"Smitty+X",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,1170500747,1,0,0,0,0,0,0,0,0,22,6
"Names+Atomic",2870,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,106,114,99,99,99,99,112,99,120,120,1545417186,1,0,0,0,0,0,0,0,0,22,3
"RinRinSignal",2830,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,107,99,99,106,105,99,99,99,99,108,99,120,106,958605861,1,0,0,0,0,0,0,0,0,22,1
"Jugalofolife",2833,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,104,99,99,117,113,99,99,99,99,101,99,120,100,835778231,1,0,0,0,0,0,0,0,0,22,1
"Captain+Rex",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,2207189488,2,0,0,0,0,0,0,0,0,22,6
"Rulethenight",2207,99,99,99,99,99,95,99,77,99,84,86,82,75,78,77,94,75,74,99,68,74,75,76,75,83,65,1,1,216550833,1,0,0,0,0,0,0,0,0,8,0
"KRATOS+646",2215,99,99,99,99,99,99,99,85,99,85,94,81,99,75,90,99,92,70,85,62,99,75,71,90,68,1,1,1,254814640,1,0,0,0,0,0,0,0,0,11,0
"Diehard836",2768,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,113,99,99,99,99,99,97,99,120,60,726212618,1,0,0,0,0,0,0,0,0,23,1
"Jexor",2752,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,113,100,99,99,99,99,110,99,120,32,742585940,1,0,0,0,0,0,0,0,0,23,1
"DaVinci64",2641,99,99,99,99,99,99,99,87,82,82,80,83,99,99,95,107,92,77,100,95,87,79,80,99,102,97,120,106,693843960,1,0,0,0,0,0,0,0,0,10,1
"sunflowergrl",2897,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,119,2116428690,2,0,0,0,0,0,0,0,0,22,5
"Super+Deadly",2860,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,116,105,99,99,99,99,104,99,120,117,1020211465,1,0,0,0,0,0,0,0,0,22,2
"Twenny",2676,99,99,99,99,99,99,99,92,84,80,81,90,99,99,99,101,99,99,109,99,83,99,92,99,99,83,120,77,623531481,1,0,0,0,0,0,0,0,0,16,1
"L0uise",2879,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,101,2083675464,2,0,0,0,0,0,0,0,0,22,5
"Max+Enrage",2833,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,107,99,99,110,99,99,99,99,99,112,99,120,107,858627362,1,0,0,0,0,0,0,0,0,23,1
"Dissentor",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,1564633947,1,0,0,0,0,0,0,0,0,22,6
"Rootseeker",2124,60,60,77,58,64,72,91,99,99,99,99,99,99,99,99,80,77,52,50,34,74,60,67,57,76,99,60,64,163580263,2,0,0,0,0,0,0,0,0,9,0
"K+R+I+S+T+A",2837,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,110,120,99,99,99,99,116,99,120,91,1128189290,1,0,0,0,0,0,0,0,0,22,2
"The+Gray",2653,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,99,99,99,100,99,70,1,475047440,1,0,0,0,0,0,0,0,0,24,0
"ALL+CREW",2799,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,120,100,99,99,99,99,120,99,110,69,961542514,1,0,0,0,0,0,0,0,0,22,2
"Abink",2868,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,108,99,99,99,99,120,99,120,102,1169255542,1,0,0,0,0,0,0,0,0,22,4
"Gecko+xoxo",2817,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,104,99,99,120,111,99,99,99,99,99,99,103,102,1046854649,1,0,0,0,0,0,0,0,0,23,1
